PK_LAB_RESULT_ITEM_ID,obo,molent,ion,specimen_obo,POC,total,indirect,direct,random,method,notes
11925649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11923845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20536010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1413050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11916894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18034152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11919034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21281003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21284003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21307007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4857699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4858574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4859030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
631002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1409028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2635001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2856002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4860439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1410094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3377012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3377049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3378023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3378056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4207002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4264001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4267002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4267006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4859599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4859780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4862599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5106004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5830003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1407055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1413147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3376029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3378024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4532006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4857833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4859095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4860751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4860903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4867180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4868021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6412003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6823004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6875003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6879005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8022200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8023123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8023209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8026041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8183030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1413051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3377028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4866315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5073047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6110009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8736064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8737046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8818077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8867007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8952111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9116006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9195016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9195022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9198019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9444009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1414136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4517016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4533015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8736175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8764050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8765052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8766076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8790015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8953045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9036026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9037022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9656013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9658007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9658010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9658011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9658012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10258011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11336005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
881006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1660001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3382005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4264014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4534022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6875005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8735025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8736018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8736021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8736025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8736047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8736050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8738030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8816039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8839082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8954016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9656015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10328006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10329007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11271004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11606004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11911005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11911230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11911342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11911452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11911609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11912256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11913012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11913089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11913119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11913159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11913257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11913312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11913339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11914014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11914041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11914119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11914126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11914160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11914189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11914251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11914692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11914726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11914752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11915248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11915295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11915430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11915799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11916120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11916192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11916292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11916472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11916515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11916548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11917478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11917480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11917554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11918053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11920791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11920804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11921397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11921575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11922188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11923708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11924125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11924478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11924556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11925406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11925411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11928111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11841078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11844402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3375059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3376001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3382066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6133010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8735035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8736031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8737025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8764105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8766096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8788058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8788060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8790063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8817069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8818096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9630007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11841379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11911149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11912273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11912799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11918138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11918960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11919426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11919818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11920375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11920656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11921670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11923505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11924001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11924383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11924893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11927137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11927162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11927344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11930157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11930228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12369029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8737049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8738111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11808008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11914779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11919335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11925133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11930245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11927111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11927140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11926183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11912376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4267030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11843220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11928035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11928054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11921954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12369008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12433007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11916997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9037090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11918041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11913069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11919076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8790070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11509005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11919726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11845147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11917689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11925521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11922794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13045008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11918787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11913899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4265024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11917037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13042012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11920181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6137004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11930101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11915679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11920109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4870191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11913385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11925233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11922393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11920502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11913822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3380026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16819003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11914800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11916429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11916636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17501003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13717005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4534033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17595004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11740003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11845178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11845182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17289003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8815045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8763060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18324003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18325003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4512013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18037268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8817014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13645014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16252003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10286007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16424003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11842228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11919684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11911468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18311010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12633009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8763058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
